,Clasp material,Ref. No.,Bracelet color,url,Gender,Brand,Bracelet material,Availability,Clasp,Case material,Location,Year,Price,Condition,Movement
With papers,,179174,Steel,http://www.chrono24.com/rolex/ladies-datejust--id4023007.htm,Ladies' watch,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$5,500",,Automatic
With papers,,18038,,http://www.chrono24.com/rolex/yellow-gold-day-date-36mm-albino-diamond-dial--id5591953.htm,Men's watch/Unisex,Rolex,Yellow Gold,Ready to ship in 3-5 days,,Yellow gold,"United States, New Jersey, Fort Lee",1984,"$12,750",2 (fine),
,,16078,,http://www.chrono24.com/rolex/16078-datejust-sapphire-houndstooth-diamond-dial--id3992341.htm,Men's watch/Unisex,Rolex,,Available now,,Yellow gold,"United States, California, Thousand Oaks",1978,price on request,2 (fine),Automatic
With papers,,116334,Steel,http://www.chrono24.com/rolex/datejust-ii--id5713044.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$6,850",,Automatic
,,1803,,http://www.chrono24.com/rolex/vintage-day-date-president-1803-18k-automatic-white-dial-1960--id2974358.htm,Men's watch/Unisex,Rolex,Crocodile skin,Available now,,Yellow gold,"United States, California, Thousand Oaks",1960,price on request,1 (mint),Automatic
New,,6627,,http://www.chrono24.com/rolex/6627-datejust-midsize-18k-white-gold-automatic--id4058450.htm,Ladies' watch,Rolex,White Gold,Available now,,White gold,"United States, California, Thousand Oaks",1969,price on request,0 (unworn),Automatic
,,6611 B,,http://www.chrono24.com/rolex/6611-b-day-date-president-18k-rose-gold-automatic--id5246175.htm,Men's watch/Unisex,Rolex,,Available now,,Pink gold,"United States, California, Thousand Oaks",1959,price on request,1 (mint),Automatic
,,16753,Steel,http://www.chrono24.com/rolex/16753-gmt-master-unpolished-18k--stainless-automatic--id5457755.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Gold/Steel,"United States, California, Thousand Oaks",1985,price on request,,Automatic
,,18038,,http://www.chrono24.com/rolex/day-date--id4705474.htm,Men's watch/Unisex,Rolex,,Available now,Buckle,Yellow gold,"United States, New York, Hartsdale",,"$7,500",,Automatic
With papers,,116710,Steel,http://www.chrono24.com/rolex/gmt-master-ii--id3526427.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$9,190",0 (unworn),Automatic
With box,,118239,,http://www.chrono24.com/rolex/118239-18k-white-gold-day-date-salmon-diamond-dial--id4187370.htm,Men's watch/Unisex,Rolex,White Gold,Available now,,White gold,"United States, California, Thousand Oaks",2006,price on request,1 (mint),Automatic
,,4019,,http://www.chrono24.com/rolex/4049-perpetual-steel-automatic--id2795179.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1940,price on request,1 (mint),Automatic
With papers,,116300,Steel,http://www.chrono24.com/rolex/datejust-ii--id5505155.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$5,750",0 (unworn),Automatic
,,116589,,http://www.chrono24.com/rolex/116589-daytona-18k-white-gold-baguette-pink-sapphire-bezel-pave-diamond-dial--id4931325.htm,Men's watch/Unisex,Rolex,Crocodile skin,Available now,,White gold,"United States, California, Thousand Oaks",2002,price on request,1 (mint),Automatic
,,6265,,http://www.chrono24.com/rolex/6265-daytona-steel-mk-1-pushers--id5607522.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1970,price on request,1 (mint),Manual winding
,,1600,,http://www.chrono24.com/rolex/1600-datejust-smooth-bezel-steel--id4377615.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1970,price on request,1 (mint),Automatic
With box,White Gold,6671,,http://www.chrono24.com/rolex/cellini--id3526276.htm,Ladies' watch,Rolex,,Available now,Buckle,White gold,"United States, New York, Hartsdale",,"$5,300",,Quartz
,,15000,,http://www.chrono24.com/rolex/oyster-perpetual-date-15000-black-dial-steel--id5087304.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1981,price on request,1 (mint),Automatic
With box,Steel,16233,Gold/Steel,http://www.chrono24.com/rolex/datejust-36mm-two-tone-jubilee-fluted-bronze-rolex-dial--id4831091.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,Fold clasp,Gold/Steel,"United States, Florida, Miami",1995,"$3,899",1 (mint),Automatic
With papers,,116261,Gold/Steel,http://www.chrono24.com/rolex/datejust-turn-o-graph--id5184740.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$7,500",,Automatic
With box,Gold/Steel,16713,Gold/Steel,http://www.chrono24.com/rolex/oyster-perpetual-date-gmt-master-ii-16713--id3210422.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,"Fold clasp, hidden",Gold/Steel,"United States, New York, New York",2004,"$6,750",1 (mint),Automatic
With papers,,116622,Steel,http://www.chrono24.com/rolex/yachtmaster--id5573801.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$8,400",,Automatic
,,1503,,http://www.chrono24.com/rolex/date--id3526379.htm,Men's watch/Unisex,Rolex,Leather,Available now,Buckle,Yellow gold,"United States, New York, Hartsdale",,"$4,500",,Automatic
,,69188,Gold,http://www.chrono24.com/rolex/ladies-datejust--id4845443.htm,Ladies' watch,Rolex,Yellow Gold,Available now,"Fold clasp, hidden",Yellow gold,"United States, New York, Hartsdale",,"$9,950",,Automatic
With papers,,116688,Gold,http://www.chrono24.com/rolex/yachtmaster-ii--id5231447.htm,Men's watch/Unisex,Rolex,Yellow Gold,Available now,,Yellow gold,"United States, New York, Hartsdale",,"$28,900",,Automatic
With papers,,6611 B,Brown,http://www.chrono24.com/rolex/6611-b-day-date-president-18k-original-papers--id2743785.htm,Men's watch/Unisex,Rolex,,Available now,,Yellow gold,"United States, California, Thousand Oaks",1958,price on request,1 (mint),Automatic
With papers,Pink Gold,326135,,http://www.chrono24.com/rolex/sky-dweller--id5237505.htm,Men's watch/Unisex,Rolex,,Available now,,Pink gold,"United States, New York, Hartsdale",,"$26,900",,Automatic
,Steel,16750,Steel,http://www.chrono24.com/rolex/gmt-master--id5023469.htm,Men's watch/Unisex,Rolex,Steel,Available now,Double-fold clasp,Steel,"United States, Connecticut, Greenwich",1980,"$10,500",2 (fine),Automatic
,,1625,,http://www.chrono24.com/rolex/datejust-thunderbird-1625-18ksteel-1960--id3435611.htm,Men's watch/Unisex,Rolex,,Available now,,Gold/Steel,"United States, California, Thousand Oaks",1960,price on request,1 (mint),Automatic
,,1501,,http://www.chrono24.com/rolex/1501-datejust-stainless-automatic--id4171743.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1977,price on request,1 (mint),Automatic
,,79173,Gold/Steel,http://www.chrono24.com/rolex/ladies-datejust--id3526195.htm,Ladies' watch,Rolex,Gold/Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$4,600",,Automatic
,,5513,,http://www.chrono24.com/rolex/5513-submariner-gilt-gloss-meters-first-dial-pointed-crown-guards--id4948783.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1966,price on request,1 (mint),Automatic
With papers,Pink Gold,326135,,http://www.chrono24.com/rolex/sky-dweller--id5317750.htm,Men's watch/Unisex,Rolex,,Available now,,Pink gold,"United States, New York, Hartsdale",,"$29,250",0 (unworn),Automatic
,,6263,,http://www.chrono24.com/rolex/6263-mark-1-daytona-steel--id5683103.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1969,price on request,1 (mint),Manual winding
,,4049,,http://www.chrono24.com/rolex/4049-bubble-back-snap-back-steel-case--id5048534.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1940,price on request,1 (mint),Automatic
With papers,,1625,Gold/Steel,http://www.chrono24.com/rolex/datejust-thunderbird-1625-14ksteel-box-papers-automatic-1968--id2796715.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,,Steel,"United States, California, Thousand Oaks",1968,price on request,1 (mint),Automatic
With papers,,116233,Gold/Steel,http://www.chrono24.com/rolex/datejust--id5339950.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,"Fold clasp, hidden",Steel,"United States, New York, Hartsdale",,"$6,750",,Automatic
With papers,,116688,Gold,http://www.chrono24.com/rolex/yachtmaster-ii--id3755086.htm,Men's watch/Unisex,Rolex,Yellow Gold,Available now,,Yellow gold,"United States, New York, Hartsdale",,"$33,950",0 (unworn),Automatic
With box,,116520,,http://www.chrono24.com/rolex/116520--daytona-black-out-bamford-pvd-steel--id2539991.htm,Men's watch/Unisex,Rolex,,Available now,,,"United States, California, Thousand Oaks",2012,price on request,0 (unworn),Automatic
With papers,,6263,,http://www.chrono24.com/rolex/tropical-6263-brown-dial-daytona-steel-box--papers--id5410386.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1970,price on request,1 (mint),Manual winding
,,6536 1,,http://www.chrono24.com/rolex/submariner-6536-1-underline-dial--id5641389.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1957,price on request,1 (mint),Automatic
With papers,,68623,Gold/Steel,http://www.chrono24.com/rolex/yachtmaster--id4062000.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$5,950",,Automatic
With papers,,14060,Steel,http://www.chrono24.com/rolex/14060-submariner-unpolished-steel-box--papers--id4990568.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, California, Thousand Oaks",1995,price on request,,Automatic
,,68274,,http://www.chrono24.com/rolex/ladys-31mm-datejust-tahitian-mother-of-pearl-18k-white-goldsteel--id5375343.htm,Ladies' watch,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",,price on request,1 (mint),Automatic
,,115200,Steel,http://www.chrono24.com/rolex/date--id5231445.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$4,100",,Automatic
With papers,,116681,Gold/Steel,http://www.chrono24.com/rolex/yachtmaster-ii--id5339952.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$17,500",,Automatic
With papers,Steel,116660D,Steel,http://www.chrono24.com/rolex/rolex-deepsea-deep-blue-dial-stainless-steel--id4310166.htm,Men's watch/Unisex,Rolex,Steel,Available now,Fold clasp,Steel,"United States, New York, New York",,"$12,700",0 (unworn),Automatic
,,16613,Gold/Steel,http://www.chrono24.com/rolex/submariner--id5237506.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$6,850",,Automatic
,,118208,Gold,http://www.chrono24.com/rolex/day-date--id5134710.htm,Men's watch/Unisex,Rolex,Yellow Gold,Available now,"Fold clasp, hidden",Yellow gold,"United States, New York, Hartsdale",,"$17,500",,Automatic
,Steel,116200,Silver,http://www.chrono24.com/rolex/116200-datejust-36mm-mens-watch-custom-diamond-dial--id5442388.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, California, Los Angeles",,"$5,000",1 (mint),Automatic
With papers,,116710,Steel,http://www.chrono24.com/rolex/gmt-master-ii--id3786067.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$7,700",0 (unworn),Automatic
With papers,,168622,Steel,http://www.chrono24.com/rolex/yachtmaster--id3526253.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$7,500",0 (unworn),Automatic
With papers,White Gold,50509,Black,http://www.chrono24.com/rolex/bnib-cellini-39mm-white-gold-factory-diamonds--id5591972.htm,Men's watch/Unisex,Rolex,Crocodile skin,Ready to ship in 3-5 days,Buckle,White gold,"United States, New Jersey, Fort Lee",,"$14,950",0 (unworn),
,Steel,16610,Steel,http://www.chrono24.com/rolex/submariner--id5543386.htm,Men's watch/Unisex,Rolex,Steel,Available now,Double-fold clasp,Steel,"United States, California, beverly hills",,"$5,750 [Negotiable]",2 (fine),Automatic
,,1803,,http://www.chrono24.com/rolex/day-date-1803-18k-white-dial-w-red-cardinal-numbers-1967--id5246178.htm,Men's watch/Unisex,Rolex,,Available now,,Yellow gold,"United States, California, Thousand Oaks",1967,price on request,1 (mint),Automatic
,,16018,Gold,http://www.chrono24.com/rolex/datejust-16018-unpolished-18k-blue-vignette--id4107999.htm,Men's watch/Unisex,Rolex,,Available now,,Yellow gold,"United States, California, Thousand Oaks",1983,price on request,,Automatic
With papers,,16613,Steel,http://www.chrono24.com/rolex/submariner--id5565511.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$6,950",,Automatic
With papers,,116710,Steel,http://www.chrono24.com/rolex/gmt-master-ii--id5628411.htm,Men's watch/Unisex,Rolex,Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$8,450",,Automatic
With papers,,179174,Steel,http://www.chrono24.com/rolex/ladies-datejust--id3526411.htm,Ladies' watch,Rolex,Steel,Available now,"Fold clasp, hidden",Steel,"United States, New York, Hartsdale",,"$6,650",0 (unworn),Automatic
,,16758,,http://www.chrono24.com/rolex/gmt-16758-color-change-dial-18k--id5607521.htm,Men's watch/Unisex,Rolex,,Available now,,Yellow gold,"United States, California, Thousand Oaks",1984,price on request,1 (mint),Automatic
With papers,,116523,Gold/Steel,http://www.chrono24.com/rolex/daytona--id4156233.htm,Men's watch/Unisex,Rolex,Gold/Steel,Available now,,Steel,"United States, New York, Hartsdale",,"$10,250",,Automatic
With box,,80318,,http://www.chrono24.com/rolex/80318--id2263758.htm,,Rolex,,Available now,,,"United States, California, Beverly Hills",,"$17,650",1 (mint),Automatic
With papers,,116681,,http://www.chrono24.com/rolex/116681--id5687420.htm,,Rolex,,Available now,,,"United States, California, Beverly Hills",,"$21,150",0 (unworn),Automatic
With box,,116528,,http://www.chrono24.com/rolex/daytona-116528-18k-yellow-gold-with-factory-blue-dial---unused--id4295977.htm,Men's watch/Unisex,Rolex,,Available now,,Yellow gold,"United States, Florida, miami",,"$27,945",0 (unworn),
,,1625,Black,http://www.chrono24.com/rolex/datejust-thunderbird-1625-steel--id4571364.htm,Men's watch/Unisex,Rolex,,Available now,,Steel,"United States, California, Thousand Oaks",1968,price on request,1 (mint),Automatic
With papers,,118346,,http://www.chrono24.com/rolex/118346-platinum-day-date-president-tahitian-mop-diamonds-box--papers--id4140541.htm,Men's watch/Unisex,Rolex,Platinum,Available now,,Platinum,"United States, California, Thousand Oaks",2002,price on request,0 (unworn),Automatic
With papers,,,,http://www.chrono24.com/rolex/178278oysterchampdd--id5687282.htm,,Rolex,,Available now,,,"United States, California, Beverly Hills",,"$22,950",0 (unworn),Automatic
With box,,116528,,http://www.chrono24.com/rolex/116528--id2261998.htm,,Rolex,,Available now,,,"United States, California, Beverly Hills",,"$26,500",1 (mint),Automatic
With box,,118209,,http://www.chrono24.com/rolex/president-day-date-mens-watch-cacholong-dial-118209-18k-white-gold--id4866359.htm,Men's watch/Unisex,Rolex,White Gold,Available now,,White gold,"United States, Texas, Dallas",,"$16,900",,Automatic
With box,Platinum,118206,,http://www.chrono24.com/rolex/president-day-date-platinum-mens-watch-118206-rhodium-dial--id3567694.htm,Men's watch/Unisex,Rolex,Platinum,Available now,"Fold clasp, hidden",Platinum,"United States, Texas, Dallas",,"$29,600",,Automatic
With box,,69298,Gold,http://www.chrono24.com/rolex/pearlmaster-69298-69298--id4433501.htm,Ladies' watch,Rolex,Yellow Gold,Available now,,Yellow gold,"United States, Texas, Dallas",,"$57,750",1 (mint),Automatic
With papers,,16623ch,,http://www.chrono24.com/rolex/16623ch--id5687396.htm,,Rolex,,Available now,,,"United States, California, Beverly Hills",,"$11,350",0 (unworn),Automatic
With box,Yellow gold,116598 SACO,,http://www.chrono24.com/rolex/mens-or-ladies-rolex-leopard-daytona-cosmograph-watch-116598-saco--id4739422.htm,Men's watch/Unisex,Rolex,,Available now,Fold clasp,Yellow gold,"United States, Texas, Dallas",,"$39,500",0 (unworn),Automatic
,,Pearlmaster,,http://www.chrono24.com/rolex/pearlmaster-80298-womens-chronometer-watch-in-diamond--18k-gold--id5617794.htm,Ladies' watch,Rolex,,Available now,,,"United States, New York, New York",2000-2009,"$24,250 [Negotiable]",2 (fine),Automatic
With box,,16528,Gold,http://www.chrono24.com/rolex/mens-rolex-zenith-cosmograph-daytona-watch-16528--id3565963.htm,Men's watch/Unisex,Rolex,Yellow Gold,Available now,,Yellow gold,"United States, Texas, Dallas",,"$18,500",,Automatic
,,116238,Gold,http://www.chrono24.com/rolex/oyster-perpetual-datejust-yellow-gold-ladies-watch--id5695108.htm,Ladies' watch,Rolex,Yellow Gold,Available now,Fold clasp,Yellow gold,"United States, Florida, North Miami Beach",,"$24,800",0 (unworn),Automatic
With box,,18238,,http://www.chrono24.com/rolex/president-day-date-model-18238-18238--id4434320.htm,Men's watch/Unisex,Rolex,,Available now,"Fold clasp, hidden",Yellow gold,"United States, Texas, Dallas",,"$16,550",1 (mint),Automatic
With box,Yellow gold,18038,Gold,http://www.chrono24.com/rolex/president-day-date-mens-18k-watch-18038-pyramid-roman--id3567702.htm,Men's watch/Unisex,Rolex,Yellow Gold,Available now,"Fold clasp, hidden",Yellow gold,"United States, Texas, Dallas",,"$10,800",,Automatic
